epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202107,2021-02-17,332,PE,Petrolina,2611101,city,16220,4577.82156,166,184,2,0.0113,354317,False,False
202107,2021-02-16,331,PE,Petrolina,2611101,city,16054,4530.97085,138,182,0,0.0113,354317,False,False
202107,2021-02-15,330,PE,Petrolina,2611101,city,15916,4492.02268,1,182,0,0.0114,354317,False,False
202107,2021-02-14,329,PE,Petrolina,2611101,city,15915,4491.74045,20,182,1,0.0114,354317,False,False
202106,2021-02-13,328,PE,Petrolina,2611101,city,15895,4486.09578,83,181,0,0.0114,354317,False,False
202106,2021-02-12,327,PE,Petrolina,2611101,city,15812,4462.67043,-31,181,2,0.0114,354317,False,False
202106,2021-02-11,326,PE,Petrolina,2611101,city,15843,4471.41966,78,179,1,0.0113,354317,False,False
202106,2021-02-10,325,PE,Petrolina,2611101,city,15765,4449.40548,99,178,0,0.0113,354317,False,False
202106,2021-02-09,324,PE,Petrolina,2611101,city,15666,4421.46439,116,178,3,0.0114,354317,False,False
202106,2021-02-08,323,PE,Petrolina,2611101,city,15550,4388.72535,1,175,0,0.0113,354317,False,False
202106,2021-02-07,322,PE,Petrolina,2611101,city,15549,4388.44312,27,175,0,0.0113,354317,False,False
202105,2021-02-06,321,PE,Petrolina,2611101,city,15522,4380.82282,106,175,1,0.0113,354317,False,False
202105,2021-02-05,320,PE,Petrolina,2611101,city,15416,4350.90611,115,174,1,0.0113,354317,False,False
202105,2021-02-04,319,PE,Petrolina,2611101,city,15301,4318.4493,167,173,1,0.0113,354317,False,False
202105,2021-02-03,318,PE,Petrolina,2611101,city,15134,4271.31636,117,172,0,0.0114,354317,False,False
202105,2021-02-02,317,PE,Petrolina,2611101,city,15017,4238.29509,432,172,0,0.0115,354317,False,False
202105,2021-02-01,316,PE,Petrolina,2611101,city,14585,4116.37037,10,172,0,0.0118,354317,False,False
202105,2021-01-31,315,PE,Petrolina,2611101,city,14575,4113.54804,14,172,4,0.0118,354317,False,False
202104,2021-01-30,314,PE,Petrolina,2611101,city,14561,4109.59677,161,168,7,0.0115,354317,False,False
202104,2021-01-29,313,PE,Petrolina,2611101,city,14400,4064.15724,158,161,4,0.0112,354317,False,False
202104,2021-01-28,312,PE,Petrolina,2611101,city,14242,4019.5644,154,157,8,0.011,354317,False,False
202104,2021-01-27,311,PE,Petrolina,2611101,city,14088,3976.1005,119,149,5,0.0106,354317,False,False
202104,2021-01-26,310,PE,Petrolina,2611101,city,13969,3942.51475,159,144,1,0.0103,354317,False,False
202104,2021-01-25,309,PE,Petrolina,2611101,city,13810,3897.63968,0,143,0,0.0104,354317,False,False
202104,2021-01-24,308,PE,Petrolina,2611101,city,13810,3897.63968,36,143,0,0.0104,354317,False,False
202103,2021-01-23,307,PE,Petrolina,2611101,city,13774,3887.47929,174,143,0,0.0104,354317,False,False
202103,2021-01-22,306,PE,Petrolina,2611101,city,13600,3838.37072,21,143,1,0.0105,354317,False,False
202103,2021-01-21,305,PE,Petrolina,2611101,city,13579,3832.44383,148,142,1,0.0105,354317,False,False
202103,2021-01-20,304,PE,Petrolina,2611101,city,13431,3790.67332,178,141,1,0.0105,354317,False,False
202103,2021-01-19,303,PE,Petrolina,2611101,city,13253,3740.43582,133,140,1,0.0106,354317,False,False
202103,2021-01-18,302,PE,Petrolina,2611101,city,13120,3702.89882,16,139,1,0.0106,354317,False,False
202103,2021-01-17,301,PE,Petrolina,2611101,city,13104,3698.38309,33,138,0,0.0105,354317,False,False
202102,2021-01-16,300,PE,Petrolina,2611101,city,13071,3689.06939,136,138,0,0.0106,354317,False,False
202102,2021-01-15,299,PE,Petrolina,2611101,city,12935,3650.68569,180,138,0,0.0107,354317,False,False
202102,2021-01-14,298,PE,Petrolina,2611101,city,12755,3599.88372,200,138,0,0.0108,354317,False,False
202102,2021-01-13,297,PE,Petrolina,2611101,city,12555,3543.43709,184,138,0,0.011,354317,False,False
202102,2021-01-12,296,PE,Petrolina,2611101,city,12371,3491.50619,167,138,2,0.0112,354317,False,False
202102,2021-01-11,295,PE,Petrolina,2611101,city,12204,3444.37326,460,136,0,0.0111,354317,False,False
202102,2021-01-10,294,PE,Petrolina,2611101,city,11744,3314.54601,303,136,0,0.0116,354317,False,False
202101,2021-01-09,293,PE,Petrolina,2611101,city,11441,3229.02937,157,136,0,0.0119,354317,False,False
202101,2021-01-08,292,PE,Petrolina,2611101,city,11284,3184.71877,44,136,0,0.0121,354317,False,False
202101,2021-01-07,291,PE,Petrolina,2611101,city,11240,3172.30051,13,136,0,0.0121,354317,False,False
202101,2021-01-06,290,PE,Petrolina,2611101,city,11227,3168.63148,121,136,1,0.0121,354317,False,False
202101,2021-01-05,289,PE,Petrolina,2611101,city,11106,3134.48127,106,135,0,0.0122,354317,False,False
202101,2021-01-04,288,PE,Petrolina,2611101,city,11000,3104.56456,22,135,1,0.0123,354317,False,False
202101,2021-01-03,287,PE,Petrolina,2611101,city,10978,3098.35543,0,134,0,0.0122,354317,False,True
202053,2021-01-02,286,PE,Petrolina,2611101,city,10978,3098.35543,26,134,1,0.0122,354317,False,False
202053,2021-01-01,285,PE,Petrolina,2611101,city,10952,3091.01737,24,133,2,0.0121,354317,False,False
202053,2020-12-31,284,PE,Petrolina,2611101,city,10928,3084.24377,70,131,0,0.012,354317,False,False
202053,2020-12-30,283,PE,Petrolina,2611101,city,10858,3064.48745,115,131,0,0.0121,354317,False,False
202053,2020-12-29,282,PE,Petrolina,2611101,city,10743,3032.03064,77,131,1,0.0122,354317,False,False
202053,2020-12-28,281,PE,Petrolina,2611101,city,10666,3010.29869,4,130,0,0.0122,354317,False,False
